,Unnamed: 0.1,name,sex,candidate_id,region_id
742,742,Ariane Roussel,female,3,1
743,743,Gion Barbier,male,3,16
744,744,Giancarlo Arnaud,male,1,10
745,745,Rosa Garcia,female,4,9
746,746,Ester Da Silva,female,3,8
747,747,Leila Bernard,female,4,30
748,748,Emine Berger,female,2,7
749,749,Sharon Da Silva,female,3,23
750,750,Jürg Girard,male,1,23
751,751,Dagmar Marie,female,2,33
752,752,Nick Noel,male,2,33
753,753,Elia Gauthier,male,2,34
754,754,Susana Rodriguez,female,3,10
755,755,Delphine Jean,female,4,25
756,756,Tiziana Giraud,female,4,15
757,757,Matteo Leroy,male,2,5
758,758,Harry Mathieu,male,2,30
759,759,Paula Morin,female,2,12
760,760,Albina Meunier,female,1,12
761,761,Selina Morel,female,4,29
762,762,Martina Berger,female,2,27
763,763,Ernesto Vidal,male,4,15
764,764,Arlette Picard,female,4,30
765,765,Linda Durand,female,1,19
766,766,Anaïs Meunier,female,4,9
767,767,Josef Lecomte,male,3,17
768,768,Jörg Charles,male,4,5
769,769,Thérèse Perrin,female,4,25
770,770,Marie-Claude Robert,female,2,21
771,771,Amar Berger,male,1,19
772,772,Marietta Louis,female,4,29
773,773,Nick Carpentier,male,1,24
774,774,Roxane Bernard,female,2,2
775,775,Rainer Durand,male,1,7
776,776,Kathrin Bourgeois,female,2,26
777,777,Mélanie Lecomte,female,1,14
778,778,Ute David,female,3,30
779,779,Jade Fernandez,female,1,16
780,780,Silvan Gerard,male,1,5
781,781,Lucette Riviere,female,4,23
782,782,Rodrigo Boyer,male,1,30
783,783,Bruna Giraud,female,2,34
784,784,Carmine Marchand,male,2,7
785,785,Alisa Denis,female,2,18
786,786,Gisela Fournier,female,1,18
787,787,Deborah Charles,female,2,3
788,788,Patric Garnier,male,3,2
789,789,Rui Sanchez,male,4,22
790,790,Liv Deschamps,female,1,19
791,791,Hüseyin Guillot,male,2,18
792,792,Rachel Rousseau,female,2,3
793,793,Huguette Francois,female,1,24
794,794,Grazia Richard,female,4,1
795,795,Zita Dubois,female,4,3
796,796,Franca Henry,female,2,33
797,797,Milena Marie,female,4,3
798,798,Cyril Blanchard,male,1,14
799,799,Vivien Lemaire,female,4,27
800,800,Béatrice Morin,female,4,3
801,801,Lola Lucas,female,1,25
802,802,Gabriele Giraud,female,2,9
803,803,Helga Mathieu,female,4,4
804,804,Marisa Guillot,female,4,4
805,805,Rahel Gautier,female,4,7
806,806,Severin Lefebvre,male,2,2
807,807,Esteban Fontai,male,2,19
808,808,Sergio Meyer,male,1,33
809,809,Leona Vidal,female,2,4
810,810,Karim Lefevre,male,4,11
811,811,Lucy Dumont,female,4,21
812,812,Annamaria Le Gall,female,4,32
813,813,Amanda Clement,female,4,31
814,814,Hanna Morin,female,1,30
815,815,Alma Legrand,female,4,24
816,816,Siegfried Roussel,male,3,10
817,817,Paulina Dubois,female,2,14
818,818,Deborah Adam,female,3,15
819,819,Leona Schmitt,female,2,31
820,820,Hedwig Caron,female,3,11
821,821,Fabrice Picard,male,4,17
822,822,Valentin Lemaire,male,1,16
823,823,Claudine Dumont,female,4,6
824,824,Vanessa Francois,female,1,4
825,825,Jean-Marc Meunier,male,3,28
826,826,Elisabetta Schmitt,female,1,4
827,827,Maja Rolland,female,4,32
828,828,Miroslav Le Gall,male,1,22
829,829,Anthony Menard,male,2,6
830,830,Jérémie Garnier,male,1,25
831,831,Matthias Guerin,male,4,12
832,832,Jeannine Gautier,female,2,25
833,833,Filipe Clement,male,3,12
834,834,Thi Nguyen,female,3,24
835,835,Josefa Laurent,female,2,22
836,836,Sarina Bonnet,female,3,28
837,837,Tim Bourgeois,male,1,14
838,838,Vera Hubert,female,2,16
839,839,Sanja Roy,female,4,12
840,840,Michaël Garcia,male,4,19
841,841,Albina Dumont,female,3,13
842,842,Sasa Perrin,male,1,9
843,843,Claudia Simon,female,4,1
844,844,Fabien Brun,male,1,16
845,845,Micha Perrin,male,2,17
846,846,Damiano Jean,male,4,22
847,847,Enzo Dumont,male,1,7
848,848,Lucia Vidal,female,4,1
849,849,Marietta Dumas,female,4,24
850,850,Lorenzo Colin,male,4,7
851,851,Sylvain Menard,male,1,24
852,852,Yara Menard,female,2,18
853,853,Thomas Lecomte,male,3,27
854,854,Thomas Boyer,male,3,32
855,855,Fabio Carpentier,male,4,22
856,856,Vito Dumont,male,2,19
857,857,Melinda Durand,female,2,14
858,858,Tamara Lefevre,female,3,17
859,859,Tom Lucas,male,1,31
860,860,Mehdi Leroux,male,2,14
861,861,Nicolas Thomas,male,3,30
862,862,Édouard Dufour,male,4,21
863,863,Angela Fabre,female,3,17
864,864,Yves Rodriguez,male,1,33
865,865,Kathrin Fernandez,female,3,20
866,866,Romy Bourgeois,female,2,8
867,867,Mustafa Robert,male,1,29
868,868,Noemi Dubois,female,1,5
869,869,Lars Dumont,male,2,2
870,870,Vito Lemaire,male,2,20
871,871,Annelise Deschamps,female,1,32
872,872,Amelia Leclercq,female,2,8
873,873,Élodie Gaillard,female,3,11
874,874,Alain Roger,male,1,6
875,875,Gabrielle Henry,female,4,22
876,876,Kevin Meyer,male,3,7
877,877,Adriana Renaud,female,2,1
878,878,Dora Guillot,female,2,13
879,879,Nikola Durand,male,1,27
880,880,Théo Bonnet,male,3,22
881,881,Ramadan Mathieu,male,3,31
882,882,Roger Marchand,male,3,13
883,883,Levin Garcia,male,1,11
884,884,Karen Meyer,female,4,24
885,885,Reinhard Joly,male,4,18
886,886,Marine Leroux,female,4,18
887,887,Alan Meunier,male,2,1
888,888,Svetlana Joly,female,4,5
889,889,Yvette Bourgeois,female,3,8
890,890,Hermann Brun,male,2,15
891,891,Martin Morel,male,3,7
892,892,Ilaria Sanchez,female,2,24
893,893,Noël Bernard,male,3,17
894,894,Aurelio Blanchard,male,3,25
895,895,Cecilia Chevalier,female,2,34
896,896,Tamara Andre,female,4,10
897,897,Serge Richard,male,3,9
898,898,Leonardo Roy,male,2,32
899,899,Marlon Guillaume,male,4,25
900,900,Noëlle Hubert,female,3,18
901,901,Ingeborg Le Gall,female,1,4
902,902,Janina Chevalier,female,4,2
903,903,Esther Petit,female,3,18
904,904,Gaël Hubert,male,3,26
905,905,Henri Dumas,male,4,7
906,906,Ida Riviere,female,1,34
907,907,Karin Moreau,female,4,30
908,908,Gabriel Louis,male,2,33
909,909,Emmanuel Martinez,male,1,34
910,910,Jean-François David,male,4,27
911,911,Chantal Adam,female,2,8
912,912,Oswald Fontai,male,2,23
913,913,Liselotte Rey,female,1,27
914,914,Julien Louis,male,3,14
915,915,Helmut Blanchard,male,2,32
916,916,Katia Olivier,female,3,2
917,917,Yara Gautier,female,4,14
918,918,Mika Roger,male,4,32
919,919,Bertrand Thomas,male,2,20
920,920,Dominik Louis,male,4,21
921,921,Johannes Brunet,male,3,26
922,922,Mark Petit,male,2,16
923,923,Filip Muller,male,1,24
924,924,Cäcilia Morin,female,1,28
925,925,Anne-Lise Colin,female,4,16
926,926,Gertrud Fernandez,female,3,7
927,927,Margrit Sanchez,female,1,14
928,928,Bernd Schmitt,male,1,7
929,929,Virginia Duval,female,1,30
930,930,Damiano Garnier,male,2,9
931,931,Stéphanie Berger,female,1,15
932,932,Andrin Dubois,male,3,24
933,933,Rachel Lemoine,female,2,24
934,934,Therese Girard,female,4,21
935,935,Antonio Denis,male,3,6
936,936,Bujar Lambert,male,1,11
937,937,Susanne Brun,female,1,9
938,938,Emmanuelle Renaud,female,1,1
939,939,Artur Nicolas,male,1,33
940,940,Magali Meunier,female,3,23
941,941,Michaël Jean,male,2,19
942,942,Olga Berger,female,3,7
943,943,Lise Fournier,female,2,7
944,944,Olivier Francois,male,2,24
945,945,Bernard Gautier,male,1,20
946,946,Jordan Masson,male,2,1
947,947,Nicholas Garcia,male,1,7
948,948,Klara Marie,female,4,18
949,949,Marine Legrand,female,3,15
950,950,Björn Arnaud,male,2,13
951,951,Erika Aubert,female,2,2
952,952,Eduard Fernandez,male,2,34
953,953,Mattia David,male,2,8
954,954,Samir Vidal,male,4,8
955,955,Marlis Robert,female,4,30
956,956,Rolf Laurent,male,1,11
957,957,Alessandro Deschamps,male,2,3
958,958,Suzana Philippe,female,2,12
959,959,Jörg Renaud,male,1,23
960,960,Sarina Dumont,female,2,1
961,961,Noëlle Gonzalez,female,2,24
962,962,Hubert Lecomte,male,1,27
963,963,Carl Muller,male,3,5
964,964,Marlene Schmitt,female,2,1
965,965,Viviana Lopez,female,3,24
966,966,Lenny Marie,male,2,11
967,967,Rosa Clement,female,1,21
968,968,Silke Roger,female,3,21
969,969,Ronald Arnaud,male,3,31
970,970,Rebekka Picard,female,1,27
971,971,Viviana Dumont,female,1,25
972,972,Alexander Da Silva,male,1,32
973,973,Louis Menard,male,1,29
974,974,Luc Arnaud,male,1,21
975,975,Mia Garcia,female,4,14
976,976,Vittorio Michel,male,4,15
977,977,Mariana Fleury,female,1,12
978,978,Germaine Olivier,female,1,31
979,979,Marino Jean,male,3,34
980,980,Quentin Roussel,male,3,15
981,981,Jane Gaillard,female,4,12
982,982,Willi Fernandez,male,2,10
983,983,Vivienne Hubert,female,1,15
984,984,Stéphane Mathieu,male,1,22
985,985,Noé Lucas,male,4,6
986,986,Angelika Sanchez,female,4,4
987,987,Nathalie Legrand,female,2,12
988,988,Dragica Fernandez,female,2,2
989,989,Raphaël Philippe,male,3,19
990,990,Hannah Louis,female,1,19
991,991,Fabienne Roger,female,1,1
992,992,Rosemarie Le Gall,female,4,12
993,993,Claire Laurent,female,3,8
994,994,Nathalie Chevalier,female,2,3
995,995,Kathrin Durand,female,4,1
996,996,Alexia Nguyen,female,2,14
997,997,Valerie Dupont,female,3,5
998,998,Jeton Simon,male,3,1
999,999,Eva Lefebvre,female,2,13
1000,1000,Leonardo Olivier,male,1,7
1001,1001,Christel Brunet,female,4,30
1002,1002,Debora Vidal,female,2,16
1003,1003,Ralf Menard,male,1,5
1004,1004,Tamara Roche,female,2,3
1005,1005,Colette Morin,female,3,6
1006,1006,André Roy,male,4,30
1007,1007,Gion Perrin,male,2,27
1008,1008,Klara Durand,female,2,23
1009,1009,Sascha Lambert,male,2,5
1010,1010,Christine Joly,female,2,3
1011,1011,Susana Clement,female,2,8
1012,1012,Bekim Gonzalez,male,3,30
1013,1013,Emil Lemaire,male,3,22
1014,1014,Corinna Lefevre,female,1,23
1015,1015,Ramona Lefebvre,female,3,19
1016,1016,Maxime Girard,male,4,21
1017,1017,Goran Picard,male,1,16
1018,1018,Josiane Da Silva,female,4,3
1019,1019,Rosmarie Rey,female,4,4
1020,1020,Pablo Francois,male,3,34
1021,1021,Guido Leclerc,male,2,24
1022,1022,Vera Schmitt,female,1,33
1023,1023,Jérôme Olivier,male,2,21
1024,1024,Jill Lucas,female,4,7
1025,1025,Gudrun Marie,female,3,5
1026,1026,Arthur Adam,male,2,21
1027,1027,Didier Barbier,male,4,4
1028,1028,Benedikt Lemoine,male,2,5
1029,1029,Gabriella Picard,female,2,22
1030,1030,Goran Guillot,male,4,26
1031,1031,Umberto Leroux,male,2,21
1032,1032,Gaetano Lacroix,male,2,25
1033,1033,Heidi Rolland,female,2,7
1034,1034,Tony Philippe,male,3,33
1035,1035,Céline Roux,female,1,12
1036,1036,Jens Jean,male,2,20
1037,1037,Romy Bernard,female,4,4
1038,1038,Timo Rodriguez,male,2,30
1039,1039,Isabel Guillaume,female,2,8
1040,1040,Bruna Lefebvre,female,2,2
1041,1041,Lukas Rousseau,male,4,4
1042,1042,Irina Bourgeois,female,4,30
1043,1043,Margaretha Giraud,female,1,23
1044,1044,Claude Le Gall,female,4,5
1045,1045,Lilli Denis,female,2,18
1046,1046,Maxime Gerard,male,4,9
1047,1047,Johannes Gauthier,male,2,4
1048,1048,Fatma Aubert,female,1,25
1049,1049,Ludovic Fleury,male,3,5
1050,1050,Johann Rousseau,male,3,31
1051,1051,Mehmet Perrin,male,2,9
1052,1052,Michaela Rodriguez,female,4,32
1053,1053,Giorgio Perrin,male,1,22
1054,1054,Annemarie Henry,female,4,15
1055,1055,Lidia Lemoine,female,3,17
1056,1056,Andrea Deschamps,male,3,10
1057,1057,Romeo Rey,male,3,26
1058,1058,Margarita Guillaume,female,1,22
1059,1059,Steffen Jean,male,2,1
1060,1060,Josiane Dupont,female,2,15
1061,1061,Eugen Masson,male,2,7
1062,1062,Veronika Renaud,female,3,29
1063,1063,Annika Henry,female,2,18
1064,1064,Marlies Roy,female,4,17
1065,1065,Livio Lemoine,male,3,7
1066,1066,Rafael Laurent,male,3,19
1067,1067,Josefina Caron,female,3,5
1068,1068,Gottfried Joly,male,2,29
1069,1069,Ernst Mercier,male,1,23
1070,1070,Alessandro Leroux,male,2,20
1071,1071,Karine Leroy,female,1,34
1072,1072,Gianluca Barbier,male,3,13
1073,1073,Claudio Dumont,male,2,8
1074,1074,Enea Bernard,male,2,22
1075,1075,Sophie Gerard,female,2,21
1076,1076,Cinzia Aubert,female,2,18
1077,1077,Gina Lambert,female,2,3
1078,1078,Amy Mercier,female,4,32
1079,1079,Marina Berger,female,1,10
1080,1080,Alberto Roche,male,4,33
1081,1081,Marcia Meyer,female,1,34
1082,1082,Éric Arnaud,male,4,8
1083,1083,Adelina Fournier,female,4,5
1084,1084,Vivien Blanc,female,2,6
1085,1085,Loris Barbier,male,3,27
1086,1086,Benoît Dubois,male,2,33
1087,1087,Manuela Morel,female,1,19
1088,1088,Tara Simon,female,3,16
1089,1089,Erica Lucas,female,1,18
1090,1090,Claudine Faure,female,3,29
1091,1091,Raymond Brun,male,4,27
1092,1092,Damian Andre,male,1,15
1093,1093,Amandine Moulin,female,1,30
1094,1094,Rodrigo Simon,male,1,10
1095,1095,Damiano Le Gall,male,4,10
1096,1096,Erika Masson,female,3,7
1097,1097,Alicia Jean,female,4,29
1098,1098,Aylin Rey,female,2,11
1099,1099,Filippo Laurent,male,2,33
1100,1100,Chiara Picard,female,1,24
1101,1101,Loïc Rousseau,male,2,34
1102,1102,Giulio Lefebvre,male,2,22
1103,1103,Stefanie Lemoine,female,2,33
1104,1104,Bastian Duval,male,1,27
1105,1105,Pierre Hubert,male,2,3
1106,1106,Lana Lecomte,female,3,27
1107,1107,Étienne Durand,male,3,32
1108,1108,Alex Philippe,male,3,6
1109,1109,Adam Morel,male,1,4
1110,1110,Besim Roussel,male,1,29
1111,1111,Fernando David,male,4,21
1112,1112,Jean-Jacques Jean,male,3,1
1113,1113,Miroslav Olivier,male,3,28
1114,1114,Théo Thomas,male,4,22
1115,1115,Nina Leroux,female,2,29
1116,1116,André Fabre,male,2,17
1117,1117,Lia Denis,female,2,28
1118,1118,Ronny Da Silva,male,3,10
1119,1119,Marie Leclercq,female,2,12
1120,1120,Adeline Michel,female,2,10
1121,1121,Othmar Berger,male,1,6
1122,1122,August Petit,male,1,5
1123,1123,Nadja Riviere,female,3,10
1124,1124,Karina Andre,female,1,17
1125,1125,Vito Vidal,male,4,32
1126,1126,Sybille Faure,female,2,34
1127,1127,Alice David,female,3,32
1128,1128,Vittorio Moulin,male,2,21
1129,1129,Romeo Lemaire,male,3,33
1130,1130,Angel Brun,male,3,12
1131,1131,Gloria Michel,female,2,34
1132,1132,Marlène Bertrand,female,2,32
1133,1133,Jana Roussel,female,2,7
1134,1134,Sarah Mercier,female,3,6
1135,1135,Nicholas Lefebvre,male,4,18
1136,1136,Esteban Fernandez,male,3,6
1137,1137,Concetta Laurent,female,4,7
1138,1138,Chris Pierre,male,4,17
1139,1139,Horst Carpentier,male,3,26
1140,1140,Lino Brunet,male,4,24
1141,1141,Livia Garcia,female,2,24
1142,1142,Miro Vidal,male,1,16
1143,1143,Helmut Robin,male,1,29
1144,1144,Leonor Lefevre,female,2,8
1145,1145,Deniz Leroux,male,4,26
1146,1146,Ursula Petit,female,4,29
1147,1147,Ljiljana Blanchard,female,4,28
1148,1148,Ariane Bonnet,female,3,2
1149,1149,Ahmed Lucas,male,4,6
1150,1150,Pascal Morel,male,2,9
1151,1151,Léonard Andre,male,2,15
1152,1152,Georges Menard,male,1,9
1153,1153,Vito Noel,male,1,15
1154,1154,Laurence Lemaire,female,3,4
1155,1155,Enes Dumas,male,2,29
1156,1156,Rahel Brun,female,3,18
1157,1157,Susanna Martin,female,2,18
1158,1158,Sina Roche,female,1,6
1159,1159,Livia Renaud,female,2,1
1160,1160,Josefa Garnier,female,4,22
1161,1161,Luc Martin,male,3,23
1162,1162,Pascale Roy,female,3,18
1163,1163,Therese Bonnet,female,2,29
1164,1164,Ladina Roger,female,2,11
1165,1165,Dorian Dupont,male,1,34
1166,1166,Remo Lacroix,male,2,20
1167,1167,Franz Nguyen,male,3,7
1168,1168,Anisa Renard,female,4,24
1169,1169,Yasmin Masson,female,3,23
1170,1170,Ernest David,male,2,25
1171,1171,Lynn Laurent,female,1,28
1172,1172,Ludovic Fournier,male,3,27
1173,1173,Gerardo Lefevre,male,3,19
1174,1174,Amelia Guillaume,female,1,22
1175,1175,Goran Brun,male,3,31
1176,1176,Francis Rodriguez,male,2,21
1177,1177,Étienne Lambert,male,4,21
1178,1178,Agron Guillot,male,2,4
1179,1179,Roxane Deschamps,female,3,5
1180,1180,Brian Vincent,male,3,28
1181,1181,Tanja Boyer,female,2,18
1182,1182,Katarzyna Nguyen,female,4,9
1183,1183,Fynn Da Silva,male,3,15
1184,1184,Erna Rey,female,1,29
1185,1185,Aurélien Clement,male,3,20
1186,1186,Levi Michel,male,3,7
1187,1187,Milos Charles,male,2,10
1188,1188,Carmine Noel,male,4,32
1189,1189,Kim Morin,male,3,2
1190,1190,Paulina Arnaud,female,3,15
1191,1191,Ilona Fontai,female,1,7
1192,1192,Dominique Chevalier,female,4,15
1193,1193,Seraina Roux,female,4,30
1194,1194,Olivier Roy,male,4,4
1195,1195,Annick Meunier,female,2,11
1196,1196,Miguel Moulin,male,3,2
1197,1197,Josip Adam,male,3,3
1198,1198,Murielle Marchand,female,2,2
1199,1199,Antoine Dumont,male,1,17
1200,1200,Marie-Louise Leclerc,female,2,26
1201,1201,Konrad Perez,male,4,1
1202,1202,Noé Fournier,male,4,27
1203,1203,Amelie Olivier,female,4,28
1204,1204,Debora Lopez,female,2,19
1205,1205,Emanuela Robert,female,2,7
1206,1206,Cyril Bertrand,male,3,26
1207,1207,Carla Dumas,female,1,20
1208,1208,Stefanie Leroy,female,4,11
1209,1209,Fabiola Da Silva,female,3,19
1210,1210,Josefine Morel,female,1,28
1211,1211,Marianne Giraud,female,4,27
1212,1212,Katharina Brunet,female,2,29
1213,1213,Marko Nicolas,male,2,29
1214,1214,Ahmed Gaillard,male,3,19
1215,1215,Susanna Leclerc,female,2,34
1216,1216,Hannah Andre,female,1,27
1217,1217,Camille Bourgeois,female,1,8
1218,1218,Catarina Sanchez,female,3,31
1219,1219,Jasmina Michel,female,1,16
1220,1220,Francesco Menard,male,1,21
1221,1221,Patrik Robin,male,4,28
1222,1222,Lucas Dupuis,male,1,14
1223,1223,Matilde Fabre,female,3,29
1224,1224,Tim Da Silva,male,4,32
1225,1225,Severin Olivier,male,1,33
1226,1226,Marino Charles,male,1,18
1227,1227,Romy Fleury,female,1,3
1228,1228,Luc Renard,male,1,30
1229,1229,Dragan Richard,male,1,22
1230,1230,Amira Sanchez,female,1,26
1231,1231,Filipe Roy,male,1,25
1232,1232,Marinette Meunier,female,3,31
1233,1233,Zoe Blanc,female,1,15
1234,1234,Elisabetta Rodriguez,female,4,10
1235,1235,Thibault Blanchard,male,2,10
1236,1236,Willi Vidal,male,1,1
1237,1237,Alice Noel,female,4,3
1238,1238,Sylvie Mercier,female,3,18
1239,1239,Mia Roux,female,2,4
1240,1240,Flurin Dubois,male,3,13
1241,1241,Corinna Fabre,female,1,13
1242,1242,Ronja Legrand,female,1,19
1243,1243,Rose-Marie Durand,female,1,25
1244,1244,Sylviane Morel,female,1,6
1245,1245,Amira Leroux,female,2,29
1246,1246,Jessica Renard,female,3,33
1247,1247,Mael Roger,male,2,18
1248,1248,Luka Aubert,male,1,30
1249,1249,Danièle Marie,female,3,3
1250,1250,Giuseppe Fabre,male,4,9
1251,1251,Nolan Da Silva,male,4,21
1252,1252,Iris Blanchard,female,4,7
1253,1253,Jörg Clement,male,4,19
1254,1254,Sheila Leroux,female,1,29
1255,1255,Jasmina Nicolas,female,2,23
1256,1256,Alejandro Clement,male,1,18
1257,1257,Fredy Guillot,male,1,4
1258,1258,Laurin Guillaume,male,2,31
1259,1259,Alain Blanchard,male,1,17
1260,1260,Jill Leroy,female,1,22
1261,1261,Johanna Blanc,female,2,10
1262,1262,Yusuf Berger,male,3,13
1263,1263,Renate Fournier,female,3,24
1264,1264,Cyril Garcia,male,1,21
1265,1265,Maurizio Petit,male,4,26
1266,1266,Martha Roux,female,4,29
1267,1267,Lara Colin,female,1,20
1268,1268,Alejandro Blanc,male,1,11
1269,1269,Attila Joly,male,1,1
1270,1270,Alessandro Robin,male,2,11
1271,1271,Anaïs Meyer,female,3,13
1272,1272,Samantha Dupont,female,1,21
1273,1273,Ahmet Lemoine,male,3,12
1274,1274,Matilde Roy,female,3,26
1275,1275,Timo Leroux,male,1,23
1276,1276,Mara Lemaire,female,2,11
1277,1277,Jessica Rey,female,4,16
1278,1278,Michaël Pierre,male,3,14
1279,1279,Antonietta Giraud,female,1,1
1280,1280,Fiona Rolland,female,2,7
1281,1281,Inès Gauthier,female,3,23
1282,1282,Christian Roy,male,4,21
1283,1283,Ibrahim Richard,male,3,18
1284,1284,Lionel Le Gall,male,4,10
1285,1285,Stefano Garnier,male,2,5
1286,1286,Arianna Fabre,female,2,2
1287,1287,Tiziano Henry,male,2,6
1288,1288,Silvano Robert,male,2,3
1289,1289,Benjamin Mercier,male,3,26
1290,1290,Anastasia Moulin,female,1,15
1291,1291,August Carpentier,male,4,7
1292,1292,Christa Noel,female,3,10
1293,1293,Séverine Bertrand,female,1,20
1294,1294,Frank Petit,male,1,2
1295,1295,Ingrid Lambert,female,1,23
1296,1296,Chiara Nicolas,female,4,1
1297,1297,Esteban Aubert,male,1,33
1298,1298,Gordana Vidal,female,4,3
1299,1299,Franco Vidal,male,3,34
1300,1300,Zita Charles,female,1,3
1301,1301,Larissa Garcia,female,3,24
1302,1302,Luan Marchand,male,2,33
1303,1303,Emily Leclercq,female,1,6
1304,1304,Anabela Bonnet,female,4,23
1305,1305,Irene Petit,female,4,21
1306,1306,Irène Lecomte,female,2,31
1307,1307,Umberto Lemaire,male,3,3
1308,1308,Christelle Perrin,female,4,3
1309,1309,Gion Dupont,male,2,8
1310,1310,Michal Simon,male,2,1
1311,1311,Catarina Fournier,female,3,18
1312,1312,Lars Noel,male,2,3
1313,1313,Flavia Lucas,female,2,18
1314,1314,Nolan Morin,male,4,5
1315,1315,Lidia Roussel,female,2,30
1316,1316,Besnik Hubert,male,3,27
1317,1317,Van Dumont,male,2,25
1318,1318,Alisa Bourgeois,female,3,21
1319,1319,Katrin Andre,female,2,29
1320,1320,Bruno Schmitt,male,4,28
1321,1321,José Robin,male,1,17
1322,1322,Carola Dupont,female,1,14
1323,1323,Nuria Roux,female,2,8
1324,1324,Adriano Fleury,male,4,2
1325,1325,Catherine Roussel,female,3,27
1326,1326,Filipe Fontai,male,3,1
1327,1327,Rina Renaud,female,1,17
1328,1328,Silke Pierre,female,4,25
1329,1329,Amar Brunet,male,4,15
1330,1330,Marie-Thérèse Sanchez,female,1,6
1331,1331,Bastian Bernard,male,4,33
1332,1332,Alfredo Thomas,male,4,22
1333,1333,Angela Caron,female,4,8
1334,1334,Magali Da Silva,female,2,24
1335,1335,Patrick Faure,male,1,23
1336,1336,Albert Le Gall,male,1,7
1337,1337,Ivan Moulin,male,1,28
1338,1338,Igor Meunier,male,2,23
1339,1339,Yolanda Deschamps,female,2,21
1340,1340,Anaïs Blanc,female,2,22
1341,1341,Tatiana Rey,female,1,3
1342,1342,Ornella Roy,female,2,16
1343,1343,Henri Philippe,male,2,2
