,voter_name,gender,candidate_id,region_id,candidate_name,party_id,province,party_name,vote_values
246,Jana Joly,female,4,11,Pirmin Petit,4,DKI Jakarta,Partai Kerjasama dan Utusan Rakyat,1
247,Arnold Dumont,male,1,15,Jasmina Lemoine,1,DI Yogyakarta,Partai Sosial Demokrasi Indonesia,1
248,Javier Fabre,male,2,25,Dylan Dufour,2,Sulawesi Selatan,Partai Republik Nasionalis Nusantara,1
249,Inge Garcia,female,2,18,Dylan Dufour,2,Kalimantan Tengah,Partai Republik Nasionalis Nusantara,1
250,Fabrice Fleury,male,1,19,Jasmina Lemoine,1,Kalimantan Selatan,Partai Sosial Demokrasi Indonesia,1
251,Esther Leroy,female,2,18,Dylan Dufour,2,Kalimantan Tengah,Partai Republik Nasionalis Nusantara,1
252,Eline Leroux,female,3,12,Nando Gauthier,3,Jawa Barat,Partai Amanat Indonesia,1
253,Quentin Roger,male,1,12,Jasmina Lemoine,1,Jawa Barat,Partai Sosial Demokrasi Indonesia,1
254,Sharon Girard,female,1,23,Jasmina Lemoine,1,Gorontalo,Partai Sosial Demokrasi Indonesia,1
255,Cristina Charles,female,1,25,Jasmina Lemoine,1,Sulawesi Selatan,Partai Sosial Demokrasi Indonesia,1
256,Leandro Carpentier,male,1,23,Jasmina Lemoine,1,Gorontalo,Partai Sosial Demokrasi Indonesia,1
257,Hans-Peter Dupuis,male,4,18,Pirmin Petit,4,Kalimantan Tengah,Partai Kerjasama dan Utusan Rakyat,1
258,Éric Gauthier,male,4,33,Pirmin Petit,4,Papua Barat,Partai Kerjasama dan Utusan Rakyat,1
259,Petar Dubois,male,4,13,Pirmin Petit,4,Banten,Partai Kerjasama dan Utusan Rakyat,1
260,Xaver Morin,male,2,17,Dylan Dufour,2,Kalimantan Barat,Partai Republik Nasionalis Nusantara,1
261,Léon Mathieu,male,1,7,Jasmina Lemoine,1,Sumatera Selatan,Partai Sosial Demokrasi Indonesia,1
262,Gertrud Morin,female,3,10,Nando Gauthier,3,Lampung,Partai Amanat Indonesia,1
263,Edmond Menard,male,2,22,Dylan Dufour,2,Sulawesi Utara,Partai Republik Nasionalis Nusantara,1
264,Wilhelm Girard,male,2,24,Dylan Dufour,2,Sulawesi Tengah,Partai Republik Nasionalis Nusantara,1
265,Brian Menard,male,1,25,Jasmina Lemoine,1,Sulawesi Selatan,Partai Sosial Demokrasi Indonesia,1
266,Gino Lefebvre,male,2,21,Dylan Dufour,2,Kalimantan Utara,Partai Republik Nasionalis Nusantara,1
267,Eduardo Dupuis,male,2,15,Dylan Dufour,2,DI Yogyakarta,Partai Republik Nasionalis Nusantara,1
268,Naim Duval,male,4,11,Pirmin Petit,4,DKI Jakarta,Partai Kerjasama dan Utusan Rakyat,1
269,Béatrice Charles,female,3,9,Nando Gauthier,3,Bengkulu,Partai Amanat Indonesia,1
270,Luka Faure,male,4,23,Pirmin Petit,4,Gorontalo,Partai Kerjasama dan Utusan Rakyat,1
271,Emil Schmitt,male,3,9,Nando Gauthier,3,Bengkulu,Partai Amanat Indonesia,1
272,Adeline Lacroix,female,4,26,Pirmin Petit,4,Sulawesi Barat,Partai Kerjasama dan Utusan Rakyat,1
273,Maxime Schmitt,male,2,22,Dylan Dufour,2,Sulawesi Utara,Partai Republik Nasionalis Nusantara,1
274,Grazia Clement,female,3,15,Nando Gauthier,3,DI Yogyakarta,Partai Amanat Indonesia,1
275,Marie-Thérèse Lopez,female,1,21,Jasmina Lemoine,1,Kalimantan Utara,Partai Sosial Demokrasi Indonesia,1
276,Martin Gaillard,male,4,15,Pirmin Petit,4,DI Yogyakarta,Partai Kerjasama dan Utusan Rakyat,1
277,Hatice Jean,female,3,6,Nando Gauthier,3,Jambi,Partai Amanat Indonesia,1
278,Sophie Joly,female,2,8,Dylan Dufour,2,Kep. Bangka Belitung,Partai Republik Nasionalis Nusantara,1
279,Ana David,female,3,15,Nando Gauthier,3,DI Yogyakarta,Partai Amanat Indonesia,1
280,Béatrice Lopez,female,4,7,Pirmin Petit,4,Sumatera Selatan,Partai Kerjasama dan Utusan Rakyat,1
281,Niklas Pierre,male,2,10,Dylan Dufour,2,Lampung,Partai Republik Nasionalis Nusantara,1
282,Silvio Meyer,male,3,1,Nando Gauthier,3,Aceh,Partai Amanat Indonesia,1
283,Milan Hubert,male,3,31,Nando Gauthier,3,Maluku,Partai Amanat Indonesia,1
284,Ivano Roche,male,3,6,Nando Gauthier,3,Jambi,Partai Amanat Indonesia,1
285,Regina Clement,female,1,13,Jasmina Lemoine,1,Banten,Partai Sosial Demokrasi Indonesia,1
286,Rebecca Fournier,female,1,4,Jasmina Lemoine,1,Riau,Partai Sosial Demokrasi Indonesia,1
287,Matilde Olivier,female,1,16,Jasmina Lemoine,1,Jawa Timur,Partai Sosial Demokrasi Indonesia,1
288,Xenia Berger,female,3,21,Nando Gauthier,3,Kalimantan Utara,Partai Amanat Indonesia,1
289,Bajram Muller,male,1,14,Jasmina Lemoine,1,Jawa Tengah,Partai Sosial Demokrasi Indonesia,1
290,Chris Moulin,male,3,15,Nando Gauthier,3,DI Yogyakarta,Partai Amanat Indonesia,1
291,Valérie Richard,female,1,19,Jasmina Lemoine,1,Kalimantan Selatan,Partai Sosial Demokrasi Indonesia,1
292,Ahmad Jean,male,1,1,Jasmina Lemoine,1,Aceh,Partai Sosial Demokrasi Indonesia,1
293,Birgit Gonzalez,female,1,23,Jasmina Lemoine,1,Gorontalo,Partai Sosial Demokrasi Indonesia,1
294,Rahel Lopez,female,4,7,Pirmin Petit,4,Sumatera Selatan,Partai Kerjasama dan Utusan Rakyat,1
295,Giuseppina Hubert,female,4,13,Pirmin Petit,4,Banten,Partai Kerjasama dan Utusan Rakyat,1
296,Aaron Dupuis,male,1,26,Jasmina Lemoine,1,Sulawesi Barat,Partai Sosial Demokrasi Indonesia,1
297,Leon Thomas,male,3,16,Nando Gauthier,3,Jawa Timur,Partai Amanat Indonesia,1
298,Zoran Fontai,male,3,26,Nando Gauthier,3,Sulawesi Barat,Partai Amanat Indonesia,1
299,Inès Morin,female,1,4,Jasmina Lemoine,1,Riau,Partai Sosial Demokrasi Indonesia,1
300,Denise Rodriguez,female,2,1,Dylan Dufour,2,Aceh,Partai Republik Nasionalis Nusantara,1
301,Elias Joly,male,4,22,Pirmin Petit,4,Sulawesi Utara,Partai Kerjasama dan Utusan Rakyat,1
302,Susanne Moulin,female,3,27,Nando Gauthier,3,Sulawesi Tenggara,Partai Amanat Indonesia,1
303,Pedro Bernard,male,2,17,Dylan Dufour,2,Kalimantan Barat,Partai Republik Nasionalis Nusantara,1
304,Selin Roux,female,1,8,Jasmina Lemoine,1,Kep. Bangka Belitung,Partai Sosial Demokrasi Indonesia,1
305,Irène Richard,female,2,4,Dylan Dufour,2,Riau,Partai Republik Nasionalis Nusantara,1
306,Chloé Dupont,female,1,27,Jasmina Lemoine,1,Sulawesi Tenggara,Partai Sosial Demokrasi Indonesia,1
307,Juliette Lambert,female,2,6,Dylan Dufour,2,Jambi,Partai Republik Nasionalis Nusantara,1
308,Alan Bonnet,male,4,7,Pirmin Petit,4,Sumatera Selatan,Partai Kerjasama dan Utusan Rakyat,1
309,Lilian Fournier,female,1,27,Jasmina Lemoine,1,Sulawesi Tenggara,Partai Sosial Demokrasi Indonesia,1
310,George Dumont,male,2,5,Dylan Dufour,2,Kep. Riau,Partai Republik Nasionalis Nusantara,1
311,Katja Charles,female,2,20,Dylan Dufour,2,Kalimantan Timur,Partai Republik Nasionalis Nusantara,1
312,Gonçalo Masson,male,2,4,Dylan Dufour,2,Riau,Partai Republik Nasionalis Nusantara,1
313,Lara Masson,female,2,19,Dylan Dufour,2,Kalimantan Selatan,Partai Republik Nasionalis Nusantara,1
314,Vivienne Garcia,female,4,20,Pirmin Petit,4,Kalimantan Timur,Partai Kerjasama dan Utusan Rakyat,1
315,Henri Noel,male,1,33,Jasmina Lemoine,1,Papua Barat,Partai Sosial Demokrasi Indonesia,1
316,Alisha Richard,female,4,15,Pirmin Petit,4,DI Yogyakarta,Partai Kerjasama dan Utusan Rakyat,1
317,Noah Simon,male,2,25,Dylan Dufour,2,Sulawesi Selatan,Partai Republik Nasionalis Nusantara,1
318,Ljiljana Berger,female,1,5,Jasmina Lemoine,1,Kep. Riau,Partai Sosial Demokrasi Indonesia,1
319,Giovanna Morin,female,2,19,Dylan Dufour,2,Kalimantan Selatan,Partai Republik Nasionalis Nusantara,1
320,Jamie Bernard,male,4,6,Pirmin Petit,4,Jambi,Partai Kerjasama dan Utusan Rakyat,1
321,Luís Fabre,male,2,3,Dylan Dufour,2,Sumatera Barat,Partai Republik Nasionalis Nusantara,1
322,Ursina Meyer,female,2,11,Dylan Dufour,2,DKI Jakarta,Partai Republik Nasionalis Nusantara,1
323,Amélie Joly,female,4,10,Pirmin Petit,4,Lampung,Partai Kerjasama dan Utusan Rakyat,1
324,Tiffany Martinez,female,2,1,Dylan Dufour,2,Aceh,Partai Republik Nasionalis Nusantara,1
325,Adrian Nguyen,male,3,15,Nando Gauthier,3,DI Yogyakarta,Partai Amanat Indonesia,1
326,Andy Meunier,male,2,13,Dylan Dufour,2,Banten,Partai Republik Nasionalis Nusantara,1
327,Giuseppina Lefevre,female,1,6,Jasmina Lemoine,1,Jambi,Partai Sosial Demokrasi Indonesia,1
328,Gianluca Fleury,male,1,28,Jasmina Lemoine,1,Bali,Partai Sosial Demokrasi Indonesia,1
329,Isabella Thomas,female,2,11,Dylan Dufour,2,DKI Jakarta,Partai Republik Nasionalis Nusantara,1
330,Peter Lambert,male,2,17,Dylan Dufour,2,Kalimantan Barat,Partai Republik Nasionalis Nusantara,1
331,Ernst Vidal,male,2,5,Dylan Dufour,2,Kep. Riau,Partai Republik Nasionalis Nusantara,1
332,Mischa Garnier,male,2,20,Dylan Dufour,2,Kalimantan Timur,Partai Republik Nasionalis Nusantara,1
333,Jules Roussel,male,2,31,Dylan Dufour,2,Maluku,Partai Republik Nasionalis Nusantara,1
334,Jeannine Muller,female,4,2,Pirmin Petit,4,Sumatera Utara,Partai Kerjasama dan Utusan Rakyat,1
335,Giulio Vidal,male,3,6,Nando Gauthier,3,Jambi,Partai Amanat Indonesia,1
336,Stefano Barbier,male,3,18,Nando Gauthier,3,Kalimantan Tengah,Partai Amanat Indonesia,1
337,Otto Lopez,male,2,30,Dylan Dufour,2,Nusa Tenggara Timur,Partai Republik Nasionalis Nusantara,1
338,Moreno Olivier,male,4,1,Pirmin Petit,4,Aceh,Partai Kerjasama dan Utusan Rakyat,1
339,Lian Renaud,male,4,13,Pirmin Petit,4,Banten,Partai Kerjasama dan Utusan Rakyat,1
340,Virginia Renard,female,3,30,Nando Gauthier,3,Nusa Tenggara Timur,Partai Amanat Indonesia,1
341,Jeannine Duval,female,3,9,Nando Gauthier,3,Bengkulu,Partai Amanat Indonesia,1
342,Benedikt Mathieu,male,4,16,Pirmin Petit,4,Jawa Timur,Partai Kerjasama dan Utusan Rakyat,1
343,Delphine Bertrand,female,3,21,Nando Gauthier,3,Kalimantan Utara,Partai Amanat Indonesia,1
344,Albina Lemaire,female,2,31,Dylan Dufour,2,Maluku,Partai Republik Nasionalis Nusantara,1
345,António Deschamps,male,1,33,Jasmina Lemoine,1,Papua Barat,Partai Sosial Demokrasi Indonesia,1
346,Catarina Fernandez,female,4,28,Pirmin Petit,4,Bali,Partai Kerjasama dan Utusan Rakyat,1
347,Elisa Guillot,female,1,25,Jasmina Lemoine,1,Sulawesi Selatan,Partai Sosial Demokrasi Indonesia,1
348,Marvin Adam,male,3,33,Nando Gauthier,3,Papua Barat,Partai Amanat Indonesia,1
349,Patricia Martin,female,4,13,Pirmin Petit,4,Banten,Partai Kerjasama dan Utusan Rakyat,1
350,Adelina Riviere,female,1,34,Jasmina Lemoine,1,Papua,Partai Sosial Demokrasi Indonesia,1
351,Michal Fernandez,male,1,10,Jasmina Lemoine,1,Lampung,Partai Sosial Demokrasi Indonesia,1
352,Eliana Roger,female,3,34,Nando Gauthier,3,Papua,Partai Amanat Indonesia,1
353,Nino Bourgeois,male,3,8,Nando Gauthier,3,Kep. Bangka Belitung,Partai Amanat Indonesia,1
354,Hermann Girard,male,2,30,Dylan Dufour,2,Nusa Tenggara Timur,Partai Republik Nasionalis Nusantara,1
355,Celine Menard,female,1,34,Jasmina Lemoine,1,Papua,Partai Sosial Demokrasi Indonesia,1
356,Colin Lefebvre,male,3,22,Nando Gauthier,3,Sulawesi Utara,Partai Amanat Indonesia,1
357,Mark Nguyen,male,4,17,Pirmin Petit,4,Kalimantan Barat,Partai Kerjasama dan Utusan Rakyat,1
358,Georges Caron,male,1,22,Jasmina Lemoine,1,Sulawesi Utara,Partai Sosial Demokrasi Indonesia,1
359,Sandrine Henry,female,3,30,Nando Gauthier,3,Nusa Tenggara Timur,Partai Amanat Indonesia,1
360,Henriette Lemoine,female,4,3,Pirmin Petit,4,Sumatera Barat,Partai Kerjasama dan Utusan Rakyat,1
361,Slavica Fernandez,female,1,19,Jasmina Lemoine,1,Kalimantan Selatan,Partai Sosial Demokrasi Indonesia,1
362,Werner Lucas,male,3,8,Nando Gauthier,3,Kep. Bangka Belitung,Partai Amanat Indonesia,1
363,Justin Henry,male,1,16,Jasmina Lemoine,1,Jawa Timur,Partai Sosial Demokrasi Indonesia,1
364,Liv Lucas,female,3,5,Nando Gauthier,3,Kep. Riau,Partai Amanat Indonesia,1
365,Aurelia Moreau,female,3,22,Nando Gauthier,3,Sulawesi Utara,Partai Amanat Indonesia,1
366,Joel Rodriguez,male,4,13,Pirmin Petit,4,Banten,Partai Kerjasama dan Utusan Rakyat,1
367,Sonja Morin,female,2,21,Dylan Dufour,2,Kalimantan Utara,Partai Republik Nasionalis Nusantara,1
368,Dino Dubois,male,1,13,Jasmina Lemoine,1,Banten,Partai Sosial Demokrasi Indonesia,1
369,Martine Dupuis,female,4,25,Pirmin Petit,4,Sulawesi Selatan,Partai Kerjasama dan Utusan Rakyat,1
370,Myriam Barbier,female,3,33,Nando Gauthier,3,Papua Barat,Partai Amanat Indonesia,1
371,Heidi Gaillard,female,3,1,Nando Gauthier,3,Aceh,Partai Amanat Indonesia,1
372,Bajram Picard,male,4,27,Pirmin Petit,4,Sulawesi Tenggara,Partai Kerjasama dan Utusan Rakyat,1
373,Irène Colin,female,1,33,Jasmina Lemoine,1,Papua Barat,Partai Sosial Demokrasi Indonesia,1
374,Gertrude Pierre,female,1,7,Jasmina Lemoine,1,Sumatera Selatan,Partai Sosial Demokrasi Indonesia,1
375,Fernanda Lucas,female,3,17,Nando Gauthier,3,Kalimantan Barat,Partai Amanat Indonesia,1
376,Seraina Renard,female,3,17,Nando Gauthier,3,Kalimantan Barat,Partai Amanat Indonesia,1
377,Omar Brunet,male,4,16,Pirmin Petit,4,Jawa Timur,Partai Kerjasama dan Utusan Rakyat,1
378,Astrid Fabre,female,1,5,Jasmina Lemoine,1,Kep. Riau,Partai Sosial Demokrasi Indonesia,1
379,Ibrahim Gauthier,male,3,4,Nando Gauthier,3,Riau,Partai Amanat Indonesia,1
380,Livia Morin,female,1,4,Jasmina Lemoine,1,Riau,Partai Sosial Demokrasi Indonesia,1
381,Kilian Roger,male,4,11,Pirmin Petit,4,DKI Jakarta,Partai Kerjasama dan Utusan Rakyat,1
382,Armin Louis,male,3,2,Nando Gauthier,3,Sumatera Utara,Partai Amanat Indonesia,1
383,Georgios Bourgeois,male,1,9,Jasmina Lemoine,1,Bengkulu,Partai Sosial Demokrasi Indonesia,1
384,Mary Francois,female,3,20,Nando Gauthier,3,Kalimantan Timur,Partai Amanat Indonesia,1
385,Lorenz Gonzalez,male,2,20,Dylan Dufour,2,Kalimantan Timur,Partai Republik Nasionalis Nusantara,1
386,Mauro Pierre,male,4,2,Pirmin Petit,4,Sumatera Utara,Partai Kerjasama dan Utusan Rakyat,1
387,Claudine Le Gall,female,2,24,Dylan Dufour,2,Sulawesi Tengah,Partai Republik Nasionalis Nusantara,1
388,Jeanette Gauthier,female,2,3,Dylan Dufour,2,Sumatera Barat,Partai Republik Nasionalis Nusantara,1
389,Mohamad Lambert,male,4,29,Pirmin Petit,4,Nusa Tenggara Barat,Partai Kerjasama dan Utusan Rakyat,1
390,Petar David,male,2,18,Dylan Dufour,2,Kalimantan Tengah,Partai Republik Nasionalis Nusantara,1
391,Greta Perrin,female,1,7,Jasmina Lemoine,1,Sumatera Selatan,Partai Sosial Demokrasi Indonesia,1
392,Dennis Moulin,male,1,34,Jasmina Lemoine,1,Papua,Partai Sosial Demokrasi Indonesia,1
393,Naim Lacroix,male,2,32,Dylan Dufour,2,Maluku Utara,Partai Republik Nasionalis Nusantara,1
394,Klara Rey,female,1,3,Jasmina Lemoine,1,Sumatera Barat,Partai Sosial Demokrasi Indonesia,1
395,Mirko Blanc,male,4,2,Pirmin Petit,4,Sumatera Utara,Partai Kerjasama dan Utusan Rakyat,1
396,Marcus Nguyen,male,4,24,Pirmin Petit,4,Sulawesi Tengah,Partai Kerjasama dan Utusan Rakyat,1
397,Timothy Garnier,male,1,27,Jasmina Lemoine,1,Sulawesi Tenggara,Partai Sosial Demokrasi Indonesia,1
398,Heiko Philippe,male,3,11,Nando Gauthier,3,DKI Jakarta,Partai Amanat Indonesia,1
399,Giada Charles,female,3,15,Nando Gauthier,3,DI Yogyakarta,Partai Amanat Indonesia,1
400,Stephanie Lopez,female,4,34,Pirmin Petit,4,Papua,Partai Kerjasama dan Utusan Rakyat,1
401,Anna Roche,female,4,8,Pirmin Petit,4,Kep. Bangka Belitung,Partai Kerjasama dan Utusan Rakyat,1
402,Gianfranco Brunet,male,2,23,Dylan Dufour,2,Gorontalo,Partai Republik Nasionalis Nusantara,1
403,Liselotte Roussel,female,1,10,Jasmina Lemoine,1,Lampung,Partai Sosial Demokrasi Indonesia,1
404,Léo Leclercq,male,4,2,Pirmin Petit,4,Sumatera Utara,Partai Kerjasama dan Utusan Rakyat,1
405,Patrik Francois,male,3,7,Nando Gauthier,3,Sumatera Selatan,Partai Amanat Indonesia,1
406,Beate Brun,female,3,30,Nando Gauthier,3,Nusa Tenggara Timur,Partai Amanat Indonesia,1
407,Joëlle Masson,female,2,29,Dylan Dufour,2,Nusa Tenggara Barat,Partai Republik Nasionalis Nusantara,1
408,Giuliano Rey,male,3,1,Nando Gauthier,3,Aceh,Partai Amanat Indonesia,1
409,Mirko Rey,male,3,2,Nando Gauthier,3,Sumatera Utara,Partai Amanat Indonesia,1
410,Seline Gonzalez,female,4,11,Pirmin Petit,4,DKI Jakarta,Partai Kerjasama dan Utusan Rakyat,1
411,Claire Arnaud,female,1,32,Jasmina Lemoine,1,Maluku Utara,Partai Sosial Demokrasi Indonesia,1
412,Yanis David,male,2,1,Dylan Dufour,2,Aceh,Partai Republik Nasionalis Nusantara,1
413,Michal Le Gall,male,2,4,Dylan Dufour,2,Riau,Partai Republik Nasionalis Nusantara,1
414,Wolfgang Henry,male,3,25,Nando Gauthier,3,Sulawesi Selatan,Partai Amanat Indonesia,1
415,Francisco Martin,male,4,12,Pirmin Petit,4,Jawa Barat,Partai Kerjasama dan Utusan Rakyat,1
416,Andreia Colin,female,2,24,Dylan Dufour,2,Sulawesi Tengah,Partai Republik Nasionalis Nusantara,1
417,Magdalena Faure,female,1,23,Jasmina Lemoine,1,Gorontalo,Partai Sosial Demokrasi Indonesia,1
418,Orlando Arnaud,male,3,33,Nando Gauthier,3,Papua Barat,Partai Amanat Indonesia,1
419,Dylan Richard,male,4,3,Pirmin Petit,4,Sumatera Barat,Partai Kerjasama dan Utusan Rakyat,1
420,Julian Garcia,male,2,22,Dylan Dufour,2,Sulawesi Utara,Partai Republik Nasionalis Nusantara,1
421,Jan Renard,male,3,9,Nando Gauthier,3,Bengkulu,Partai Amanat Indonesia,1
422,Jules Nicolas,male,4,20,Pirmin Petit,4,Kalimantan Timur,Partai Kerjasama dan Utusan Rakyat,1
423,Dino Rey,male,4,14,Pirmin Petit,4,Jawa Tengah,Partai Kerjasama dan Utusan Rakyat,1
424,Kristina Gonzalez,female,3,4,Nando Gauthier,3,Riau,Partai Amanat Indonesia,1
425,Walter Roger,male,3,8,Nando Gauthier,3,Kep. Bangka Belitung,Partai Amanat Indonesia,1
426,Theo Dubois,male,4,8,Pirmin Petit,4,Kep. Bangka Belitung,Partai Kerjasama dan Utusan Rakyat,1
427,Albina Fabre,female,1,12,Jasmina Lemoine,1,Jawa Barat,Partai Sosial Demokrasi Indonesia,1
428,Leyla Roy,female,4,24,Pirmin Petit,4,Sulawesi Tengah,Partai Kerjasama dan Utusan Rakyat,1
429,Till Deschamps,male,3,27,Nando Gauthier,3,Sulawesi Tenggara,Partai Amanat Indonesia,1
430,Lise Lacroix,female,2,17,Dylan Dufour,2,Kalimantan Barat,Partai Republik Nasionalis Nusantara,1
431,Willy Dumas,male,1,8,Jasmina Lemoine,1,Kep. Bangka Belitung,Partai Sosial Demokrasi Indonesia,1
432,Inès Brun,female,3,29,Nando Gauthier,3,Nusa Tenggara Barat,Partai Amanat Indonesia,1
433,Françoise Fabre,female,1,20,Jasmina Lemoine,1,Kalimantan Timur,Partai Sosial Demokrasi Indonesia,1
434,Mirjana Berger,female,3,33,Nando Gauthier,3,Papua Barat,Partai Amanat Indonesia,1
435,Olivier Perrin,male,1,29,Jasmina Lemoine,1,Nusa Tenggara Barat,Partai Sosial Demokrasi Indonesia,1
436,Étienne Bertrand,male,2,3,Dylan Dufour,2,Sumatera Barat,Partai Republik Nasionalis Nusantara,1
437,Isabella Joly,female,4,19,Pirmin Petit,4,Kalimantan Selatan,Partai Kerjasama dan Utusan Rakyat,1
438,Roswitha Dumas,female,2,12,Dylan Dufour,2,Jawa Barat,Partai Republik Nasionalis Nusantara,1
439,Annie Blanc,female,1,26,Jasmina Lemoine,1,Sulawesi Barat,Partai Sosial Demokrasi Indonesia,1
440,Marie-Claude Perrin,female,1,7,Jasmina Lemoine,1,Sumatera Selatan,Partai Sosial Demokrasi Indonesia,1
441,Marcus Adam,male,4,17,Pirmin Petit,4,Kalimantan Barat,Partai Kerjasama dan Utusan Rakyat,1
442,Gabriele Olivier,male,2,34,Dylan Dufour,2,Papua,Partai Republik Nasionalis Nusantara,1
443,Viktoria Robert,female,3,30,Nando Gauthier,3,Nusa Tenggara Timur,Partai Amanat Indonesia,1
444,Coralie Blanc,female,2,22,Dylan Dufour,2,Sulawesi Utara,Partai Republik Nasionalis Nusantara,1
445,Didier Rey,male,1,13,Jasmina Lemoine,1,Banten,Partai Sosial Demokrasi Indonesia,1
446,Janis Dubois,male,2,5,Dylan Dufour,2,Kep. Riau,Partai Republik Nasionalis Nusantara,1
447,Julie Laurent,female,1,28,Jasmina Lemoine,1,Bali,Partai Sosial Demokrasi Indonesia,1
448,Mira Bonnet,female,4,32,Pirmin Petit,4,Maluku Utara,Partai Kerjasama dan Utusan Rakyat,1
449,Michelle Mercier,female,1,5,Jasmina Lemoine,1,Kep. Riau,Partai Sosial Demokrasi Indonesia,1
450,Aurélien Bonnet,male,4,27,Pirmin Petit,4,Sulawesi Tenggara,Partai Kerjasama dan Utusan Rakyat,1
451,Alicia Jean,female,2,22,Dylan Dufour,2,Sulawesi Utara,Partai Republik Nasionalis Nusantara,1
452,Frédéric Lopez,male,3,11,Nando Gauthier,3,DKI Jakarta,Partai Amanat Indonesia,1
453,Nicholas Fournier,male,4,3,Pirmin Petit,4,Sumatera Barat,Partai Kerjasama dan Utusan Rakyat,1
454,Jean-Jacques Barbier,male,2,32,Dylan Dufour,2,Maluku Utara,Partai Republik Nasionalis Nusantara,1
455,Andrée Roux,female,1,5,Jasmina Lemoine,1,Kep. Riau,Partai Sosial Demokrasi Indonesia,1
456,Lukas Leroy,male,4,6,Pirmin Petit,4,Jambi,Partai Kerjasama dan Utusan Rakyat,1
457,Pirmin Sanchez,male,3,9,Nando Gauthier,3,Bengkulu,Partai Amanat Indonesia,1
458,Philipp Garcia,male,1,17,Jasmina Lemoine,1,Kalimantan Barat,Partai Sosial Demokrasi Indonesia,1
459,Julian Rey,male,4,4,Pirmin Petit,4,Riau,Partai Kerjasama dan Utusan Rakyat,1
460,Ivan Dufour,male,1,34,Jasmina Lemoine,1,Papua,Partai Sosial Demokrasi Indonesia,1
461,Liana Gauthier,female,4,11,Pirmin Petit,4,DKI Jakarta,Partai Kerjasama dan Utusan Rakyat,1
462,Marko Dubois,male,2,7,Dylan Dufour,2,Sumatera Selatan,Partai Republik Nasionalis Nusantara,1
463,Évelyne Riviere,female,3,16,Nando Gauthier,3,Jawa Timur,Partai Amanat Indonesia,1
464,Raphaela Laurent,female,3,21,Nando Gauthier,3,Kalimantan Utara,Partai Amanat Indonesia,1
465,Josiane Riviere,female,3,18,Nando Gauthier,3,Kalimantan Tengah,Partai Amanat Indonesia,1
466,Andrea Martin,male,4,1,Pirmin Petit,4,Aceh,Partai Kerjasama dan Utusan Rakyat,1
467,Zita Boyer,female,2,28,Dylan Dufour,2,Bali,Partai Republik Nasionalis Nusantara,1
468,Kerstin Louis,female,2,24,Dylan Dufour,2,Sulawesi Tengah,Partai Republik Nasionalis Nusantara,1
469,Anneliese Bonnet,female,4,5,Pirmin Petit,4,Kep. Riau,Partai Kerjasama dan Utusan Rakyat,1
470,Johan Gerard,male,3,31,Nando Gauthier,3,Maluku,Partai Amanat Indonesia,1
471,Salomé Fournier,female,1,22,Jasmina Lemoine,1,Sulawesi Utara,Partai Sosial Demokrasi Indonesia,1
472,Giuseppa Richard,female,3,16,Nando Gauthier,3,Jawa Timur,Partai Amanat Indonesia,1
473,Fynn Lambert,male,4,22,Pirmin Petit,4,Sulawesi Utara,Partai Kerjasama dan Utusan Rakyat,1
474,Pierre-André Clement,male,3,3,Nando Gauthier,3,Sumatera Barat,Partai Amanat Indonesia,1
475,Nathan Moreau,male,4,25,Pirmin Petit,4,Sulawesi Selatan,Partai Kerjasama dan Utusan Rakyat,1
476,Alfonso Aubert,male,3,20,Nando Gauthier,3,Kalimantan Timur,Partai Amanat Indonesia,1
477,Benno Rolland,male,1,29,Jasmina Lemoine,1,Nusa Tenggara Barat,Partai Sosial Demokrasi Indonesia,1
478,Flavio Thomas,male,4,11,Pirmin Petit,4,DKI Jakarta,Partai Kerjasama dan Utusan Rakyat,1
479,Leo Muller,male,4,7,Pirmin Petit,4,Sumatera Selatan,Partai Kerjasama dan Utusan Rakyat,1
480,Suzanne Arnaud,female,4,22,Pirmin Petit,4,Sulawesi Utara,Partai Kerjasama dan Utusan Rakyat,1
481,Esteban Brunet,male,3,30,Nando Gauthier,3,Nusa Tenggara Timur,Partai Amanat Indonesia,1
482,Ali Barbier,male,4,23,Pirmin Petit,4,Gorontalo,Partai Kerjasama dan Utusan Rakyat,1
483,Joseph Martin,male,1,7,Jasmina Lemoine,1,Sumatera Selatan,Partai Sosial Demokrasi Indonesia,1
484,Wolfgang Caron,male,1,1,Jasmina Lemoine,1,Aceh,Partai Sosial Demokrasi Indonesia,1
485,Carol Menard,female,3,12,Nando Gauthier,3,Jawa Barat,Partai Amanat Indonesia,1
